,Abkhazian,Adyghe,Albanian,Armenian,Azeri,Balkar,Basque_France,Basque_France_inferred,Basque_Spain,Basque_Spain_inferred,Belarusian,Belgian,Bosniak,Bulgarian,Canary_Islander,Chechen,Corsican,Croatian,Cypriot,Czech,Danish,Druze,Dutch,English,Estonian,Finnish,French,Gagauz,Georgian,German,Greek,Hungarian,Icelandic,Ingrian,Irish,Italian,Kabardian,Karelian,Kosovan,Kumyk,Lak_Dagestan,Latvian,Lebanese_Christian,Lezgin,Lithuanian,Macedonian,Moldovan,Montenegrin,Mordvin,North_Ossetian,Northern_Irish,Norwegian,Orcadian,Polish,Portuguese,Romanian,Russian,Saami_Finland_inferred,Saami_Norway_inferred,Saami_Sweden_inferred,Sardinian,Scottish,Serbian,Slovakian,Slovenian,Spanish,Swedish,Tabasaran,Turkish,Ukrainian,Veps,Welsh
LUN425,2.0359729528509587e-278,0.0,,1.4283657953006934e-220,0.0,8.666014588598623e-172,1.1467612541639665e-169,,0.0,,0.0,3.976174573959265e-09,9.677200905335857e-136,1.762366198631124e-100,,3.3027002937293864e-163,9.11487760767587e-89,1.8904378356475404e-56,0.0,1.1067120090592994e-66,3.093898694450126e-05,0.0,0.021650106467138778,1.925818182274329e-09,3.0719756736787243e-48,9.69790642897592e-25,3.0840432710051766e-09,0.0,6.59238830155674e-231,0.006929447623168367,1.5084508242954737e-133,2.81120818229163e-36,2.8408820464771706e-06,,2.912489552955687e-17,9.305211935982313e-29,,1.0840629291039812e-192,0.0,5.351363938813082e-190,0.0,0.0,0.0,0.0,6.190949308699972e-73,0.0,0.0,1.1601032591821347e-193,2.0865117475649979e-246,0.0,1.1329543843506689e-17,7.795922322625268e-08,1.0286671689330126e-22,2.3588883352255513e-33,0.0,5.939309649111328e-110,1.3420438450520468e-128,1.0056097572050727e-129,0.0,,6.584745917562985e-286,3.722990054873457e-24,5.66756823164289e-172,2.6318646940843543e-97,6.858099018952819e-124,4.7189045268906224e-63,6.731697844248991e-08,,1.782751979951437e-181,3.616018004168376e-121,0.0,8.857784475309477e-08
LUN426,4.316393912628635e-188,3.596884260215155e-259,0.0,9.883313501881768e-115,0.0,3.812805692329634e-81,2.9720300893587316e-120,,0.0,0.0,7.838294760194053e-125,7.8712266090051e-05,5.9980898135909806e-52,1.1507598944393073e-46,,5.764306523514637e-100,2.612242822377998e-102,1.1419666131195561e-18,0.0,1.3610618235586024e-18,0.0009724186095485614,0.0,0.0011520652981412134,0.00026744284319942256,5.159427990559641e-34,1.0189306313475575e-20,0.0003294344643451964,0.0,1.688827936721411e-126,0.15371991945568872,3.098246629769667e-64,6.3299916337824574e-21,5.046300514047342e-08,,3.597681035204502e-09,1.1834410233808905e-11,,7.829933832800117e-151,0.0,1.067373962185063e-137,0.0,0.0,0.0,0.0,1.494390898440034e-33,3.0666524124940818e-149,0.0,8.170496757763302e-97,2.9585770138504595e-131,0.0,7.90407182257784e-06,0.000639554452529991,8.285440034178031e-11,8.409567160273548e-15,0.0,6.68958259283769e-42,5.954660883238866e-70,6.612599783409847e-124,0.0,,1.3639640657551705e-261,5.487437757210694e-07,6.600918114843254e-120,8.68285094265839e-81,1.432003122649901e-18,3.2314538084843454e-36,1.1963545307393195e-06,,5.812962549950594e-86,1.7467432085107274e-57,0.0,4.921880743005588e-05
LUN427,8.074082138855668e-149,5.264247007961948e-258,0.0,1.6861832939800637e-107,0.0,2.0513502265369624e-72,3.993173395111289e-159,,0.0,0.0,3.558936023451222e-113,2.0551162886859485e-08,2.851190049556716e-49,1.9714055291161417e-50,,1.2615530254996668e-111,2.7981591968005887e-134,2.193372120908608e-22,0.0,7.640610451160546e-21,0.16360543395280294,0.0,7.617519963172542e-05,2.3714045020063866e-09,6.230966160048059e-25,2.283605837962196e-09,6.09501712497995e-07,2.3905397316212075e-275,8.962538149026178e-106,0.6445757238248613,9.748772647386926e-60,4.663522487845936e-09,4.888489777726631e-08,,1.200492140527172e-16,2.6497634268929556e-19,,4.0178351405843684e-106,0.0,7.445111617564525e-139,0.0,0.0,0.0,0.0,8.480600712624413e-32,2.73151374918375e-170,0.0,1.6835005688943905e-79,9.907843376561628e-137,0.0,1.184020449372042e-10,0.000341863416627402,1.5513837468649783e-30,1.2243730064185447e-11,0.0,4.2686461774704003e-57,1.3688515587392651e-59,4.678813790014198e-128,0.0,,0.0,5.389092933069383e-14,6.456361656206562e-82,8.981075857162535e-32,3.815012009591423e-56,1.4422361611617145e-54,0.029550299626169722,,2.786766279388901e-85,1.0974232012368737e-55,0.0,2.081439672597191e-07
LUN428,6.911130028194108e-192,3.1450876829785595e-301,0.0,4.0230050679709515e-130,0.0,1.7990685658848416e-90,1.1254680406783323e-161,,0.0,0.0,3.2754444851690863e-96,7.0416637161553994e-12,3.880602586509989e-65,1.1957341799300256e-65,,1.811549407325503e-166,4.314841672661501e-150,7.497709790389264e-35,0.0,1.6200510184106e-32,0.03096937975390569,0.0,7.368970864307962e-08,9.986985347366621e-12,6.607485008068765e-34,1.426136333229524e-08,3.9727539391162114e-11,1.0254959094048819e-228,3.617711063081932e-111,0.00012270269453056718,1.5787681071091693e-68,3.4699945694208316e-12,3.0873247517365734e-09,,2.4631039393481756e-21,1.1996068387980008e-28,,6.048180580352128e-136,0.0,6.255645680521554e-153,0.0,0.0,0.0,0.0,4.999769420311404e-44,1.6278891711132838e-228,0.0,2.534353307160417e-99,8.696415009743785e-176,0.0,1.6504373811072086e-15,0.010855130612267009,7.205068179407948e-52,2.7243381650946524e-18,0.0,1.812693689145316e-74,7.125364010988572e-76,1.3191511786629798e-202,0.0,,0.0,2.49156823607379e-21,8.520083501369217e-119,2.442331442808671e-61,8.437588938263214e-96,3.2422398735960405e-64,0.15497987209205386,,1.4973805267058666e-112,2.291325678305505e-80,0.0,2.9024667537957533e-08
LUN429,1.2636514772245063e-219,0.0,,7.406098153070136e-151,0.0,1.1414282646036949e-104,7.308924960020411e-128,,0.0,0.0,5.334390629884071e-121,0.0003032923040320198,4.352493773810152e-84,2.0084401106874047e-60,,1.5373150637777707e-148,8.076906174106975e-89,1.0188952393754134e-30,0.0,1.4787704155057852e-33,0.19921988872160923,0.0,0.04941229260779234,0.0014157208119233485,4.6569388856343907e-35,1.3725002667075038e-16,1.3584150788783086e-06,9.97588202780123e-240,1.5134219132473428e-134,0.03519379000271444,4.828098707821839e-84,1.5006210965248925e-22,1.1563275549016858e-07,,1.9057944051078515e-11,2.300208082738709e-21,,3.4576104483368794e-184,0.0,1.20855334656126e-147,0.0,0.0,0.0,0.0,3.025258432339153e-45,8.450050720377435e-182,0.0,2.142822224669889e-133,2.095067281175499e-199,0.0,1.859246875704552e-06,0.01281946289074736,9.216664969361047e-22,5.9413440311422434e-21,0.0,8.36558971306154e-57,5.055903138101097e-93,2.508492216468408e-166,0.0,,4.5400035960566693e-247,4.4955029508411816e-07,3.077159534571632e-173,4.120561189781091e-83,2.3123046780524445e-62,3.85176566921047e-48,0.009657020428848391,,2.347603900684706e-113,3.3868430205971153e-94,0.0,0.0013763812617319897
LUN430,1.0903550011660178e-164,0.0,,4.798551080005609e-134,0.0,7.692049749553435e-102,1.7719828619729733e-166,,0.0,0.0,2.4151792440096036e-139,2.8927365396206403e-08,3.3629854760756026e-71,2.0311567748620603e-62,,9.292361879842528e-122,1.0856053131992025e-105,3.0123694865533904e-30,0.0,3.207058369626196e-35,0.10145901749162686,0.0,0.002056985997613123,2.0349384845923125e-08,2.5343154078406804e-27,6.04850933555028e-11,3.523275236254141e-08,1.5770672632823822e-206,1.519864743459457e-121,0.021921485347494506,2.5912752594117468e-83,2.3500580092723874e-18,1.0327104504031234e-07,,2.0013123326241248e-16,5.570738808944344e-27,,2.5282366441152035e-118,0.0,3.146028358771582e-134,0.0,0.0,0.0,0.0,9.932595429182687e-43,1.2133051690023717e-181,0.0,2.319350789208365e-95,5.435405202401642e-174,0.0,2.4079698537890213e-11,0.001418248629937469,9.64066224923687e-31,1.5816164899483922e-19,0.0,1.6689699069202072e-67,1.1742383625317934e-75,1.6690386276373903e-119,0.0,,1.535443253997001e-295,2.072722347125537e-13,3.834927461270103e-125,1.1754289064532127e-39,1.3349287306640357e-98,6.418610719542769e-64,0.017985647223621098,,3.439753202551261e-100,1.1706031950287765e-82,0.0,5.188543022181964e-08
LUN431,1.4065603103256013e-269,0.0,,3.262477871687925e-171,0.0,6.2434590683038065e-124,5.463689748710922e-134,,0.0,0.0,1.4972094566105454e-157,2.639739778328078e-05,1.680529690232906e-110,2.1422122116205653e-77,,4.6736919895910737e-144,5.447630472403002e-92,6.611543307666996e-40,0.0,5.831018990381104e-43,0.11973955916346811,0.0,0.021122184811677068,0.000981686950296449,7.78029992275903e-40,2.117730539795993e-18,7.659091200630034e-06,0.0,1.115778248312635e-165,0.015937159542253623,3.738399892569412e-105,5.016880055392629e-22,0.01282092228385236,,4.6114429604750537e-10,1.4000836365453465e-21,,3.019026427072683e-203,0.0,1.6195287355278921e-162,0.0,0.0,0.0,0.0,2.8741380291444946e-53,4.671633206440396e-298,0.0,4.5009435851520316e-231,2.9691375303393477e-199,0.0,1.8885308380412e-06,0.30188777053774307,2.9524457904058694e-11,1.9539216015630347e-26,0.0,2.4261356699901885e-92,2.2829739108251426e-108,9.226591330146489e-181,0.0,,1.4506459547310979e-303,1.7098327850678058e-09,3.154316673264293e-192,1.843157439752972e-108,9.538355553684083e-69,2.7532280537128154e-50,0.0073853441097202896,,6.740851820942282e-158,1.0667490369059957e-109,0.0,0.0006841454422147421
LUN433,1.1792428066383268e-263,0.0,,3.540876104428716e-143,0.0,2.0781254376599955e-105,1.2425784663057983e-86,,0.0,,1.167386051869971e-122,0.30689793403924276,1.0620060156590495e-126,1.9626543103719292e-50,,3.8796346830403204e-148,1.080407718798993e-44,1.3303481252502939e-31,0.0,2.04591590311156e-25,4.33799114940468e-07,0.0,0.1316661525481929,0.300315046875773,1.9102958655284818e-52,2.0995798508692306e-36,0.0243357447701684,1.822848118798197e-254,3.350539310373776e-144,0.08873085591218481,1.5010091088089806e-78,6.887838534514275e-31,1.0238713015077882e-14,,3.7785678847930144e-06,6.310914343511296e-11,,1.785114786491614e-245,0.0,4.276232949373744e-139,0.0,0.0,0.0,0.0,6.298117125546557e-43,2.188877421296018e-192,0.0,5.426437917239871e-270,1.212825859124289e-159,0.0,0.006160483740694355,1.2365947002038566e-05,3.9480913102936067e-10,1.8849968636762517e-20,0.0,4.0771548518396255e-45,7.279248953341931e-104,5.0883072889772e-280,0.0,,7.682521384315309e-217,0.001973388716587431,9.755307127576661e-135,7.556219661794585e-115,1.0001856406752088e-30,6.349032666703169e-25,3.1076378672562494e-11,,1.2370804780874507e-120,4.554090021988276e-75,0.0,0.019047468899537824
LUN435,7.084173198313744e-219,3.8402423208025955e-290,,3.2207699378350312e-134,0.0,8.696636264248909e-98,6.459021112784284e-132,,0.0,0.0,8.972084969333216e-120,4.085897850423108e-05,1.1804935648169967e-66,7.162134064621381e-63,,4.629050661206323e-126,2.970591456338045e-121,8.456750353444022e-28,0.0,8.042292779450882e-29,0.36022185588860184,0.0,0.008984701153747589,0.00043745161167419594,7.134666272111976e-33,1.5390759769845658e-13,0.00014539415905483663,0.0,2.4870603756028294e-136,0.07616698966736517,3.991044134159579e-75,2.2101825158235433e-13,0.0005641173136481336,,2.793504780903149e-10,3.059530874531168e-16,,1.76928641257523e-161,0.0,1.396763697322666e-155,0.0,0.0,0.0,0.0,3.103057040615299e-41,1.9783980904612556e-228,0.0,9.88731873363396e-122,3.662213821377712e-163,0.0,2.8751825191834972e-06,0.27335886440177637,3.741644904028702e-16,2.458309406735896e-18,0.0,1.3142992241729172e-70,2.145690064069331e-83,2.9524601299048143e-165,0.0,,2.9104571128192226e-300,8.441725189046368e-08,2.0220947476061483e-153,1.7204078353480129e-99,1.0151550078863191e-47,5.04278751219179e-45,0.03550775766131964,,8.746625071858608e-121,8.946357485189553e-80,0.0,0.0007263954348357761
LUN436,1.002075532596376e-191,6.09213226893688e-307,,5.305477308219525e-130,0.0,3.087407859497933e-101,1.5656345097651114e-155,,0.0,0.0,6.808455898417135e-107,2.044621422455437e-09,5.177873994864367e-62,8.333061480584037e-69,,1.1455147980492553e-121,1.1782073921916194e-135,1.7180629728701798e-28,0.0,1.5264094970560791e-34,0.2915033950719246,0.0,1.566957759085534e-05,1.7797886753257076e-09,6.060881329234274e-25,1.3889485843113617e-08,2.18901603266846e-09,4.887052656635592e-262,4.4837369835370395e-121,0.0012276338250104303,4.2139249797215607e-82,5.381858666767544e-16,1.6718256619642438e-05,,4.993008325407728e-17,4.266729915431809e-26,,6.15195880432042e-133,0.0,1.5994550063985738e-146,0.0,0.0,0.0,0.0,5.049030753426058e-43,6.623498558288578e-213,0.0,3.766311985632713e-123,2.820185603128124e-167,0.0,1.3985890496153072e-12,0.5705799850342889,6.737487196973411e-33,2.1757237472236318e-21,0.0,3.898398990353126e-83,7.453956269934069e-77,1.6258468710300528e-137,0.0,,0.0,3.880125354462418e-17,1.732793184269532e-182,1.2322958371517853e-72,5.3304841890453696e-79,9.932194660122185e-62,0.8713749079206129,,3.013857938189298e-114,2.8298007506050534e-92,0.0,9.647694634316914e-08
LUN437,4.238971310568306e-202,0.0,,2.452444360943225e-147,0.0,1.9235127662528895e-109,9.18225559565945e-165,,0.0,0.0,7.690025360447403e-122,7.722470993344158e-10,9.598277418673624e-84,1.623078851406211e-73,,3.74643418864945e-146,8.576601494469256e-126,6.114310715040797e-38,0.0,2.1509958046308413e-39,0.6049854172901359,0.0,9.692380176521232e-05,2.5092020487117036e-09,7.269340398966096e-32,2.1853196698306866e-08,3.1281391064637755e-09,2.781688185616884e-256,9.024588338557045e-129,0.0020626165956082933,2.9362192856213275e-89,5.166134152994182e-13,0.00015569070575143523,,6.7479450127306624e-18,6.366866295045578e-29,,1.631277207225569e-148,0.0,2.256081412975685e-147,0.0,0.0,0.0,0.0,2.6844889238533597e-48,3.4958224943032073e-273,0.0,2.5058927077262956e-119,1.35235612448773e-190,0.0,2.1481044303330687e-12,0.6650370493489226,4.602373064161925e-34,1.2111972765981638e-22,0.0,1.3125429038349166e-92,3.246797119091211e-86,2.2268579115672196e-160,0.0,,0.0,1.1595850894645174e-18,2.042839541680451e-149,1.2645666532143573e-58,9.001948108893074e-98,2.051828025993114e-66,0.9284398131796889,,4.205339596186414e-131,5.0706586114641725e-99,0.0,1.0077006794430059e-07
LUN438,1.1226590042029752e-177,0.0,,9.103410877908734e-134,0.0,3.370037399828636e-100,3.890129520579069e-159,,0.0,0.0,9.679022434562613e-114,6.193540831398935e-09,3.127887036325448e-70,2.0387921712538515e-64,,4.677782955702585e-124,2.5250433619856365e-113,1.2093881548159484e-29,0.0,9.451314161919296e-35,0.19955351010651576,0.0,0.00017901684728265473,1.049289839537105e-08,2.811768524678625e-26,1.5040583940880605e-09,2.2346832886584056e-09,5.86170523562014e-226,1.596875595782942e-117,0.0038942151195576953,2.0304847385608995e-85,8.367900878164229e-18,9.242358379509288e-07,,1.3230324437322766e-16,1.394580801198727e-27,,1.0154475309726298e-132,0.0,6.248083347505862e-135,0.0,0.0,0.0,0.0,5.082724789559076e-43,5.74219109899317e-195,0.0,2.379960855963235e-112,7.436482396128312e-179,0.0,8.342230548827212e-12,0.06910970644681837,6.20184460618813e-30,2.415014567360105e-21,0.0,1.5256638380892203e-72,1.183876699092393e-77,1.2712559123218758e-122,0.0,,8.140527889486374e-307,3.415105901294903e-15,5.467897995728464e-161,1.0650587625783656e-51,3.0475612465554818e-83,7.078212872539383e-64,0.26754755783573014,,1.841019852313182e-105,1.922929127186027e-92,0.0,3.738651224914087e-08
LUN439,6.868376284653384e-224,0.0,,2.145464096886945e-166,0.0,1.3064926149273685e-116,4.872446089203338e-163,,0.0,0.0,2.1700934477683677e-116,7.655553214239261e-12,2.8753401971075567e-93,2.3287211928156355e-77,,5.926888781695582e-177,1.7258758403540953e-128,2.5726575517098936e-43,0.0,1.075028657098009e-43,0.1642871900145588,0.0,3.444739115861497e-06,1.1157851647928202e-10,2.0763850050487732e-35,3.957583636119046e-09,1.772115221009144e-12,4.990183059670971e-285,4.1698621630974134e-134,6.125606010538552e-05,3.6457561950644375e-96,1.1347269349080537e-18,1.6657600008622774e-07,,1.3029997963888302e-20,5.423273103523634e-32,,1.535508962678502e-182,0.0,2.5540276562679285e-156,0.0,0.0,0.0,0.0,1.670843389177808e-55,5.2662585133992795e-273,0.0,8.542411634778537e-133,1.3953214478408806e-248,0.0,8.107479704115832e-14,0.26830477566079725,1.1644104966482938e-36,5.7299452588890696e-27,0.0,7.982759001444594e-84,2.6862825778233967e-98,8.36619336665304e-153,0.0,,0.0,1.5608757407009237e-20,1.4190312662809495e-182,4.510857328949194e-80,2.216258319280832e-88,1.443148186708156e-69,0.7349518001612735,,7.689107833770343e-136,4.751844322291392e-120,0.0,6.004642625301963e-10
LUN440,1.7177654019007548e-174,2.1954211314403298e-280,,2.110941368860545e-118,0.0,1.106866066505024e-90,8.184075357451259e-141,,0.0,0.0,1.1942944238823209e-118,6.672425294030521e-05,4.182114916317205e-59,6.941756504046451e-56,,4.6625986693197756e-110,3.2733920688397716e-104,9.638376774227823e-24,0.0,1.32693257190718e-27,0.18117881398672633,0.0,0.01738547295595725,1.5263438844775622e-05,3.278430441203096e-27,1.6080917585623904e-14,3.749517302134324e-05,1.7469403722374385e-223,7.295189098805492e-120,0.10160004751558704,1.291404602829057e-71,1.7574763860697628e-13,1.3506109686721666e-06,,6.091628105443594e-12,1.924748947273333e-19,,8.59012177484692e-121,0.0,2.31444738270545e-137,0.0,0.0,0.0,0.0,8.667152086013575e-36,1.9941964429613337e-170,0.0,8.560427378037318e-105,2.9972054193197776e-134,0.0,2.4884817838135226e-08,0.01854366301296944,6.575904402300555e-24,3.144996885822418e-16,0.0,1.0784335798085814e-63,1.5106845543235127e-71,5.278512519800405e-155,0.0,,1.006785174207239e-269,1.3645592792333494e-09,5.330507753814675e-130,3.270512896554039e-55,6.786174202758233e-75,2.18267632391283e-49,0.005392134634421684,,6.1581870800897845e-99,6.106747581801938e-70,0.0,4.00529455858555e-05
LUN441,5.042753344118809e-258,5.638446526922706e-223,,1.685976682522021e-119,9.206902874780078e-291,1.0732107170408706e-125,5.854685667417066e-91,,0.0,,4.92016842328278e-150,0.00038073594066238343,1.0072523614773292e-115,1.454331200635337e-48,,5.656939566255394e-149,6.45469175063266e-31,2.388578410791943e-30,0.0,5.1431725128546385e-25,2.5528279482551043e-19,0.0,6.547369498107588e-05,1.766157774406486e-07,7.320748203085098e-67,3.7310741305210638e-62,0.026129395443344996,5.901138984253428e-242,5.359684337546577e-150,0.004572357998543242,7.7598223556545576e-62,2.5801460616841346e-25,7.740459966681077e-35,,3.248628758375862e-10,1.2714131500027986e-07,,9.063655029613167e-240,0.0,6.70447270577344e-135,0.0,0.0,0.0,4.189298581622809e-289,5.428712749636003e-41,5.959211429135474e-155,0.0,0.0,3.556403433292253e-140,0.0,2.2923932935446035e-09,2.966106327166018e-14,1.591603316795598e-20,5.753821084635416e-22,0.0,8.974447935929016e-43,2.1109738567450386e-101,0.0,0.0,,1.904848917468454e-194,5.128848096149214e-12,2.0068517277717765e-91,1.0674385677328678e-142,1.0294587012056177e-32,1.7756799367645804e-18,3.721177812334988e-27,,7.76667381815133e-113,2.196282222636198e-47,0.0,3.065091163683596e-07
LUN81,1.5210061252784978e-152,1.429681802071813e-239,,6.011364816380214e-101,0.0,8.134370981444337e-74,2.2608616876072442e-145,,0.0,0.0,1.1827079141052104e-87,1.6137731403016563e-07,2.352620538562873e-50,2.1040301413127572e-50,,4.325741378327222e-106,2.8502985973082265e-121,1.0031470163237838e-20,0.0,4.813040685077225e-22,0.1160795703849853,0.0,6.00376196116701e-05,1.6938919344496728e-08,5.4264208036915396e-24,1.1387965176854708e-10,8.294149234389977e-07,4.290890595181687e-200,4.714757766223344e-97,0.049064947091562436,9.119464708907664e-62,2.0696496465647454e-08,8.863011002130683e-08,,3.9455385937486805e-15,1.0320773345942947e-20,,9.951175053128217e-107,0.0,4.840709070528968e-128,0.0,0.0,0.0,0.0,6.257158180200083e-31,1.4535698276909104e-165,0.0,3.6326120182234204e-82,3.3436797405324462e-121,0.0,2.345075931001715e-11,0.011732209701215357,3.4670895789754983e-32,8.591615989196391e-14,0.0,1.157764635852681e-62,1.6564365011834177e-60,2.463960073554e-159,0.0,,9.572813817185993e-306,3.26122019571723e-14,3.1414072752848734e-112,2.9840689657015384e-42,3.5999573047391734e-66,1.9577221650488228e-53,0.030671673127791572,,2.45821358270785e-87,7.159704274480154e-62,0.0,5.665191116633899e-07
LUN82,3.0744598908673625e-219,0.0,,9.477551518787792e-163,0.0,3.387898504585604e-142,3.7054954137482953e-190,,0.0,0.0,6.785200326753407e-141,6.284405025076475e-15,8.567355576528964e-89,4.546609307009165e-96,,3.755179903720535e-157,2.4627087537806467e-161,1.357544881747019e-44,0.0,9.593608808111083e-55,0.014551344799635773,0.0,2.612104759256331e-08,6.479811793584664e-16,3.9794354533168574e-33,1.9049531624509363e-09,2.005496361871913e-12,5.560751896059376e-249,2.8473926153539474e-150,7.857751452456378e-07,4.374127059387743e-101,1.1488014980287966e-22,5.308382685194136e-09,,5.407441664153295e-26,2.3438781245667913e-38,,7.595391813993023e-136,0.0,2.5322065219130407e-171,0.0,0.0,0.0,0.0,4.8117947532378684e-61,5.28715151509909e-301,0.0,6.440679517800174e-129,5.900753572875629e-206,0.0,1.2210130353872418e-20,0.13900494725041906,1.5035398945227656e-57,1.3727170137516748e-29,0.0,2.9023994233809216e-121,2.1861753968096346e-93,4.014960525671079e-168,0.0,,0.0,6.050899801491368e-32,7.049607104870695e-190,2.8711288677584534e-80,6.5962926465826664e-161,1.2863542620297213e-79,0.23169642791704237,,1.734427903589293e-154,1.059338815840241e-112,0.0,3.532193889665749e-11
LUN83,4.944536693897393e-306,0.0,,2.420682754163417e-185,0.0,1.5431749861120013e-142,2.522091353303634e-132,,0.0,,1.1369296838676925e-191,2.2318779717692385e-05,1.492598183577778e-126,9.87961839187252e-87,,6.481042769097425e-154,6.842641236765038e-84,3.439044700366311e-45,0.0,1.0426670766380002e-48,0.0013454718927944818,0.0,0.007183337107965562,0.0009014236660543976,2.384361392743991e-47,1.352634226498732e-25,6.4555244734554255e-06,0.0,1.3412597250776152e-192,0.006789840532075158,2.1674023199310927e-113,8.319638726842581e-24,0.0008580291924617353,,5.3684233673536675e-09,7.660785924405173e-22,,8.068024026727763e-219,0.0,8.87789898645752e-179,0.0,0.0,0.0,0.0,1.0099335116119442e-57,0.0,0.0,1.648176842678274e-295,1.191503032172604e-201,0.0,1.3123051455240845e-06,0.009962944228924207,6.262639142175653e-09,6.911815312770815e-29,0.0,1.0006933651283707e-102,1.4038946481703284e-120,2.403652982836757e-220,0.0,,8.610613516493497e-295,6.879414853128582e-10,2.1994120741057758e-201,1.2693815395348527e-141,2.7370828405221674e-79,8.028194185239527e-48,8.398220804062505e-06,,1.06068925641114e-180,6.566824166687014e-110,0.0,0.0010083046283299692
